NUM   TIPO   MODIF  MI ANOI MF ANOF
XXXX XXXXX XXXXXXXX XX XXXX XX XXXX
 170 IPTER     0.78  6 2024  6 2024                                                                                                                                                                     
 170 IPTER     0.19  7 2024  8 2024                                                                                                                                                                     
 170 IPTER     0.39  9 2024  9 2024                                                                                                                                                                     
 170 IPTER     0.00 10 2024 10 2024                                                                                                                                                                     
 170 IPTER     0.39 11 2024 11 2024                                                                                                                                                                     
 170 IPTER     0.00 12 2024 12 2024                                                                                                                                                                     
 170 IPTER     0.19  1 2025  1 2025                                                                                                                                                                     
 170 IPTER     0.00  2 2025  2 2025                                                                                                                                                                     
 170 IPTER     0.19  3 2025  3 2025                                                                                                                                                                     
 170 IPTER     1.18  4 2025  4 2025                                                                                                                                                                     
 170 IPTER     0.57  5 2025  5 2025                                                                                                                                                                     
 170 IPTER     0.20  6 2025  6 2025                                                                                                                                                                     
 170 IPTER     0.00  7 2025  7 2025                                                                                                                                                                     
 170 IPTER     0.76  8 2025  8 2025                                                                                                                                                                     
 170 IPTER     0.39  9 2025  9 2025                                                                                                                                                                     
 170 IPTER     0.19 10 2025 10 2025                                                                                                                                                                     
 170 IPTER     0.20 11 2025 11 2025                                                                                                                                                                     
 170 IPTER     0.95 12 2025                                                                                                                                                                             
 170 TEIFT     0.00  9 2021 12 2021                                                                                                                                                                  
 221 POTEF    30.00  9 2021          SYKUE I                                                                                                                                                            
 221 FCMAX     0.00  9 2021                                                                                                                                                                             
  43 POTEF   185.90  9 2021          TERMOBAHIA                                                                                                                                                         
  43 FCMAX    85.48  9 2021 10 2021                                                                                                                                                                     
  43 FCMAX    91.45 11 2021 12 2021                                                                                                                                                                     
  43 FCMAX    85.50  1 2022                                                                                                                                                                             
  43 IPTER     0.00  1 2022  1 2022                                                                                                                                                                     
  43 IPTER    17.86  2 2022  2 2022                                                                                                                                                                     
  43 IPTER     0.00  3 2022 12 2022                                                                                                                                                                     
  43 TEIFT     0.00  9 2021 12 2021                                                                                                                                                                  
 152 POTEF    49.73  9 2021          TERMOCABO                                                                                                                                                          
 152 FCMAX    66.08  9 2021  9 2021                                                                                                                                                                     
 152 FCMAX    99.32 10 2021 10 2021                                                                                                                                                                     
 152 FCMAX    98.54 11 2021 12 2021                                                                                                                                                                     
 152 FCMAX    99.98  1 2022                                                                                                                                                                             
 152 TEIFT     0.00  9 2021 12 2021                                                                                                                                                                  
  58 POTEF   223.00  9 2021          TERMOCEARA                                                                                                                                                         
  58 FCMAX    80.72  9 2021 10 2021                                                                                                                                                                     
  58 FCMAX    85.57 11 2021 11 2021                                                                                                                                                                     
  58 FCMAX    89.69 12 2021 12 2021                                                                                                                                                                     
  58 FCMAX    98.65  1 2022                                                                                                                                                                             
  58 TEIFT     0.00  9 2021 12 2021                                                                                                                                                                  
 159 POTEF   143.04  9 2021          TERMOMANAUS                                                                                                                                                        
 159 FCMAX    99.97  9 2021 12 2021                                                                                                                                                                     
 159 FCMAX   100.00  1 2022                                                                                                                                                                             
 159 TEIFT     0.00  9 2021 12 2021                                                                                                                                                                  
  67 POTEF   170.85  9 2021          TERMONE                                                                                                                                                            
  67 FCMAX    94.82  9 2021 10 2021                                                                                                                                                                     
  67 FCMAX    93.96 11 2021 11 2021                                                                                                                                                                     
  67 FCMAX    94.82 12 2021 12 2021                                                                                                                                                                     
  67 FCMAX    94.99  1 2022                                                                                                                                                                             
  67 TEIFT     0.00  9 2021 12 2021                                                                                                                                                                  
  69 POTEF   170.85  9 2021          TERMOPB                                                                                                                                                            
  69 FCMAX    92.44  9 2021  9 2021                                                                                                                                                                     
  69 FCMAX    94.82 10 2021 10 2021                                                                                                                                                                     
  69 FCMAX    93.36 11 2021 11 2021                                                                                                                                                                     
  69 FCMAX    94.82 12 2021 12 2021                                                                                                                                                                     
  69 FCMAX    95.00  1 2022                                                                                                                                                                             
  69 TEIFT     0.00  9 2021 12 2021                                                                                                                                                                  
  96 POTEF   532.76  9 2021          TERMOPE                                                                                                                                                            
  96 FCMAX    99.99  9 2021 10 2021                                                                                                                                                                     
  96 GTMIN   348.80  9 2021  3 2022                                                                                                                                                                     
  96 FCMAX    94.79 11 2021 12 2021                                                                                                                                                                     
  96 GTMIN   345.71  4 2022  4 2022                                                                                                                                                                     
  96 FCMAX   100.00  1 2022                                                                                                                                                                             
  96 GTMIN   348.80  5 2022  4 2023                                                                                                                                                                     
  96 GTMIN   202.23  5 2023  5 2023                                                                                                                                                                     
  96 IPTER     0.00  1 2022  3 2022                                                                                                                                                                     
  96 GTMIN   348.80  6 2023                                                                                                                                                                             
  96 IPTER    33.33  4 2022  4 2022                                                                                                                                                                     
  96 IPTER    12.90  5 2022  5 2022                                                                                                                                                                     
  96 IPTER     0.00  6 2022  3 2023                                                                                                                                                                     
  96 IPTER    20.33  4 2023  4 2023                                                                                                                                                                     
  96 IPTER    61.00  5 2023  5 2023                                                                                                                                                                     
  96 IPTER     8.13  6 2023  6 2023                                                                                                                                                                     
  96 IPTER     0.00  7 2023 12 2023                                                                                                                                                                     
  96 TEIFT     0.00  9 2021 12 2021                                                                                                                                                                  
  83 POTEF   367.90  9 2021          VALE DO ACU                                                                                                                                                        
  83 FCMAX    29.90  9 2021 12 2021                                                                                                                                                                     
  83 FCMAX    84.30  1 2022                                                                                                                                                                             
  83 TEIFT     0.00  9 2021 12 2021                                                                                                                                                                  
 201 POTEF   166.00  9 2021          APARECIDA                                                                                                                                                          
 201 FCMAX    86.80  9 2021  9 2021                                                                                                                                                                     
 201 GTMIN    75.00  9 2021  9 2022                                                                                                                                                                     
 201 FCMAX    86.98 10 2021 10 2021                                                                                                                                                                     
 201 GTMIN    77.71 10 2022 10 2022                                                                                                                                                                     
 201 FCMAX    78.82 11 2021 11 2021                                                                                                                                                                     
 201 GTMIN    75.00 11 2022  8 2023                                                                                                                                                                     
 201 FCMAX    80.76 12 2021 12 2021                                                                                                                                                                     
 201 GTMIN    75.66  9 2023  9 2023                                                                                                                                                                     
 201 FCMAX   100.00  1 2022                                                                                                                                                                             
 201 GTMIN    75.15 10 2023 10 2023                                                                                                                                                                     
 201 GTMIN    75.00 11 2023  8 2024                                                                                                                                                                     
 201 GTMIN   115.84  9 2024 10 2024                                                                                                                                                                     
 201 GTMIN    75.00 11 2024  6 2025                                                                                                                                                                     
 201 GTMIN   115.84  7 2025 11 2025                                                                                                                                                                     
 201 GTMIN    75.00 12 2025                                                                                                                                                                             
 201 TEIFT     0.00  9 2021 12 2021                                                                                                                                                                  
 203 POTEF    85.38  9 2021          C. ROCHA                                                                                                                                                           
 203 FCMAX    76.13  9 2021 12 2021                                                                                                                                                                     
 203 GTMIN    65.00  9 2021 12 2021                                                                                                                                                                     
 203 FCMAX   100.00  1 2022  5 2025                                                                                                                                                                     
 203 GTMIN    67.00  1 2022  5 2025                                                                                                                                                                     
 203 FCMAX     0.00  6 2025                                                                                                                                                                             
 203 TEIFT     0.00  9 2021 12 2021                                                                                                                                                                  
  73 POTEF   165.87  9 2021          GERAMAR I                                                                                                                                                          
  73 FCMAX    95.98  9 2021 10 2021                                                                                                                                                                     
  73 FCMAX    95.86 11 2021 12 2021                                                                                                                                                                     
  73 FCMAX    96.00  1 2022                                                                                                                                                                             
  73 TEIFT     0.00  9 2021 12 2021                                                                                                                                                                  
  70 POTEF   165.87  9 2021          GERAMAR II                                                                                                                                                         
  70 FCMAX    95.98  9 2021 10 2021                                                                                                                                                                     
  70 FCMAX    95.86 11 2021 12 2021                                                                                                                                                                     
  70 FCMAX    96.00  1 2022                                                                                                                                                                             
  70 TEIFT     0.00  9 2021 12 2021                                                                                                                                                                  
 204 POTEF    75.48  9 2021          JARAQUI                                                                                                                                                            
 204 FCMAX    83.47  9 2021 12 2021                                                                                                                                                                     
 204 GTMIN    63.00  9 2021                                                                                                                                                                     
 204 FCMAX    86.95  1 2022                                                                                                                                                                             
 204 TEIFT     0.00  9 2021 12 2021                                                                                                                                                                  
 205 POTEF    66.80  9 2021          MANAUARA                                                                                                                                                           
 205 FCMAX    96.56  9 2021 10 2021                                                                                                                                                                     
 205 GTMIN    64.50  9 2021 10 2021                                                                                                                                                                     
 205 FCMAX    97.31 11 2021 12 2021                                                                                                                                                                     
 205 GTMIN    65.00 11 2021 12 2021                                                                                                                                                                     
 205 FCMAX    99.43  1 2022                                                                                                                                                                             
 205 GTMIN    64.50  1 2022                                                                                                                                                                             
 205 TEIFT     0.00  9 2021 12 2021                                                                                                                                                                  
 436 POTEF     1.12  9 2021 12 2022  MARAN IV L22                                                                                                                                                       
 436 FCMAX   100.00  9 2021 12 2022                                                                                                                                                                  
 436 TEIFT     0.00  9 2021 12 2021                                                                                                                                                                  
 437 POTEF   336.48  9 2021 12 2022  MARAN IV L7                                                                                                                                                        
 437 FCMAX    96.05  9 2021  9 2021                                                                                                                                                                     
 437 FCMAX    98.45 10 2021 10 2021                                                                                                                                                                     
 437 FCMAX    95.61 11 2021 11 2021                                                                                                                                                                     
 437 FCMAX    98.44 12 2021 12 2021                                                                                                                                                                     
 437 FCMAX   100.00  1 2022 12 2022                                                                                                                                                                     
 437 TEIFT     0.00  9 2021 12 2021                                                                                                                                                                  
 421 POTEF     1.10  9 2021 12 2022  MARAN V L22                                                                                                                                                        
 421 FCMAX   100.00  9 2021 12 2022                                                                                                                                                                  
 421 TEIFT     0.00  9 2021 12 2021                                                                                                                                                                  
 422 POTEF   336.50  9 2021 12 2022  MARAN V L7                                                                                                                                                         
 422 FCMAX    98.44  9 2021  9 2021                                                                                                                                                                     
 422 FCMAX    98.45 10 2021 10 2021                                                                                                                                                                     
 422 FCMAX    95.61 11 2021 11 2021                                                                                                                                                                     
 422 FCMAX    98.44 12 2021 12 2021                                                                                                                                                                     
 422 FCMAX   100.00  1 2022 12 2022                                                                                                                                                                     
 422 TEIFT     0.00  9 2021 12 2021                                                                                                                                                                  
 212 POTEF   518.80  9 2021          MARANHAO III                                                                                                                                                       
 212 FCMAX    97.69  9 2021  9 2021                                                                                                                                                                     
 212 GTMIN   482.05  9 2021 11 2021                                                                                                                                                                     
 212 FCMAX    97.67 10 2021 12 2021                                                                                                                                                                     
 212 FCMAX   100.00  1 2022                                                                                                                                                                             
 212 GTMIN   482.05  6 2022 11 2022                                                                                                                                                                     
 212 GTMIN   482.05  6 2023 11 2023                                                                                                                                                                     
 212 GTMIN   483.37  6 2024 11 2024                                                                                                                                                                     
 212 GTMIN   482.05  6 2025 11 2025                                                                                                                                                                     
 212 TEIFT     0.00  9 2021 12 2021                                                                                                                                                                  
  36 POTEF   337.60  9 2021          MARANHAO IV                                                                                                                                                        
  36 FCMAX     0.00  9 2021 12 2022                                                                                                                                                                     
  36 FCMAX   100.00  1 2023                                                                                                                                                                             
  21 POTEF   337.60  9 2021          MARANHAO V                                                                                                                                                         
  21 FCMAX     0.00  9 2021 12 2022                                                                                                                                                                     
  21 FCMAX   100.00  1 2023                                                                                                                                                                             
 140 POTEF   590.75  9 2021          MAUA 3                                                                                                                                                             
 140 FCMAX    76.05  9 2021  9 2021                                                                                                                                                                     
 140 GTMIN   264.00  9 2021  9 2021                                                                                                                                                                     
 140 FCMAX    96.06 10 2021 10 2021                                                                                                                                                                     
 140 GTMIN   267.92 10 2021 10 2021                                                                                                                                                                     
 140 FCMAX    94.47 11 2021 11 2021                                                                                                                                                                     
 140 GTMIN   276.15 11 2021 11 2021                                                                                                                                                                     
 140 FCMAX    94.61 12 2021 12 2021                                                                                                                                                                     
 140 GTMIN   267.06 12 2021 12 2021                                                                                                                                                                     
 140 FCMAX    98.69  1 2022                                                                                                                                                                             
 140 GTMIN   306.49  1 2022  1 2022                                                                                                                                                                     
 140 GTMIN   317.98  2 2022  2 2022                                                                                                                                                                     
 140 GTMIN   385.57  3 2022  3 2022                                                                                                                                                                     
 140 GTMIN   355.67  4 2022  4 2022                                                                                                                                                                     
 140 GTMIN   280.30  5 2022  5 2022                                                                                                                                                                     
 140 GTMIN   284.72  6 2022  6 2022                                                                                                                                                                     
 140 GTMIN   356.66  7 2022  7 2022                                                                                                                                                                     
 140 GTMIN   398.02  8 2022  8 2022                                                                                                                                                                     
 140 GTMIN   465.21  9 2022  9 2022                                                                                                                                                                     
 140 GTMIN   499.95 10 2022 10 2022                                                                                                                                                                     
 140 GTMIN   468.36 11 2022 11 2022                                                                                                                                                                     
 140 GTMIN   300.85 12 2022 12 2022                                                                                                                                                                     
 140 GTMIN   346.91  1 2023  1 2023                                                                                                                                                                     
 140 GTMIN   334.58  2 2023  2 2023                                                                                                                                                                     
 140 GTMIN   413.67  3 2023  3 2023                                                                                                                                                                     
 140 GTMIN   374.04  4 2023  4 2023                                                                                                                                                                     
 140 GTMIN   317.70  5 2023  5 2023                                                                                                                                                                     
 140 GTMIN   325.55  6 2023  6 2023                                                                                                                                                                     
 140 GTMIN   394.99  7 2023  7 2023                                                                                                                                                                     
 140 GTMIN   446.43  8 2023  8 2023                                                                                                                                                                     
 140 GTMIN   499.95  9 2023 10 2023                                                                                                                                                                     
 140 GTMIN   445.14 11 2023 11 2023                                                                                                                                                                     
 140 GTMIN   304.45 12 2023 12 2023                                                                                                                                                                     
 140 GTMIN   375.20  1 2024  1 2024                                                                                                                                                                     
 140 GTMIN   363.30  2 2024  2 2024                                                                                                                                                                     
 140 GTMIN   438.17  3 2024  3 2024                                                                                                                                                                     
 140 GTMIN   410.24  4 2024  4 2024                                                                                                                                                                     
 140 GTMIN   360.80  5 2024  5 2024                                                                                                                                                                     
 140 GTMIN   369.07  6 2024  6 2024                                                                                                                                                                     
 140 GTMIN   446.70  7 2024  7 2024                                                                                                                                                                     
 140 GTMIN   499.95  8 2024 11 2024                                                                                                                                                                     
 140 GTMIN   351.18 12 2024 12 2024                                                                                                                                                                     
 140 GTMIN   418.28  1 2025  1 2025                                                                                                                                                                     
 140 GTMIN   408.70  2 2025  2 2025                                                                                                                                                                     
 140 GTMIN   485.07  3 2025  3 2025                                                                                                                                                                     
 140 GTMIN   454.17  4 2025  4 2025                                                                                                                                                                     
 140 GTMIN   391.26  5 2025  5 2025                                                                                                                                                                     
 140 GTMIN   466.38  6 2025  6 2025                                                                                                                                                                     
 140 GTMIN   499.95  7 2025 11 2025                                                                                                                                                                     
 140 GTMIN   449.25 12 2025                                                                                                                                                                             
 140 TEIFT     0.00  9 2021 12 2021                                                                                                                                                                  
 446 POTEF    26.96  9 2021 12 2022  N.VEN 2 L22                                                                                                                                                        
 446 FCMAX    96.67  9 2021  9 2021                                                                                                                                                                     
 446 FCMAX   100.00 10 2021 10 2021                                                                                                                                                                     
 446 FCMAX    96.66 11 2021 11 2021                                                                                                                                                                     
 446 FCMAX   100.00 12 2021 12 2022                                                                                                                                                                     
 446 TEIFT     0.00  9 2021 12 2021                                                                                                                                                                  
 447 POTEF   151.25  9 2021 12 2022  N.VEN 2 L7                                                                                                                                                         
 447 FCMAX    94.41  9 2021  9 2021                                                                                                                                                                     
 447 FCMAX    97.75 10 2021 10 2021                                                                                                                                                                     
 447 FCMAX    94.48 11 2021 11 2021                                                                                                                                                                     
 447 FCMAX    97.73 12 2021 12 2021                                                                                                                                                                     
